PROVNUM	NETWORK	FACNAME	PHYADDR1	PHYADDR2	PHYCITY	PHYSTATE	PHYZIP	PHONENUM	SHIFT	CHAINYN	CHAINNAM	OWNTYPE	CERTDATE	TOTSTAS	HD	PD	HOMEHD	PURR_F	URRG65_F	URRG65_C	URRG65_U	URRG65_S	HGBRD_F	HGBL10_F	HGBL10_C	HGBG12_F	HGBG12_C	HGBL10_U	HGBL10_S	HGBG12_U	HGBG12_S	PTSURV_F	PTSURV_C	PTSURVU1	PTSURVU2	PTSURVU3	PTSURVS1	PTSURVS2	PTSURVS3	CNTYNAME	DATE_CLAIMS	HDKTVPM_F	HDKTV12_C	HDKTVPM12_F	HDKTVPM12_S	HDKTVPM12_U	PDKTVPM_F	PDKTV17_C	PDKTVPM17_F	PDKTVPM17_S	PDKTVPM17_U	PHDKTVPM_F	PHDKTV12_C	PHDKTVPM12_F	PHDKTVPM12_S	PHDKTVPM12_U	VAHDPM_F	VAVF_C	VAVF_F	VAVF_S	VAVF_U	VCG90_C	VCG90_F	VCG90_S	VCG90_U	DATE_SMR	DYZ_F	SMRZ_F	CHIMZ_F	CLOMZ_F	DATE_SHR	HDY_F	PTHOSP_C	SHRTY4_F	CHICHTAY4_F	CLOCHTAY4_F	PTHOSP_F	PTHOSPS1	PTHOSPS2	PTHOSPS3	PTHOSPU1	PTHOSPU2	PTHOSPU3	DATE_CW	HYPERCALPM_F	HYPERCAL_F	HYPERCAL_S	HYPERCAL_U	SERUMPHOSPM_F	SERUMPHOS1_F	SERUMPHOS2_F	SERUMPHOS3_F	SERUMPHOS4_F	SERUMPHOS5_F	SERUMPHOS1_S	SERUMPHOS2_S	SERUMPHOS3_S	SERUMPHOS4_S	SERUMPHOS5_S	SERUMPHOS1_U	SERUMPHOS2_U	SERUMPHOS3_U	SERUMPHOS4_U	SERUMPHOS5_U	HYPERCAL_C	SERUMPHOS_C	RDSMZ_F	RDSHY4_F	VAHDPAT_F	DFCHTAY4_F	PHDKTVPATS_F	PDPATS_F	HDKTVPATS_F	HYPERCALPATS_F	SERUMPHOSPATS_F	DFCMORTTEXT	DFCHOSPTEXT
232588	11	DAVITA - GRAND RAPIDS EAST	1230 EKHART ST NE		GRAND RAPIDS	MI	49503	6167428930	Y	Y	DAVITA	1	25JAN2001	25	Y	N	N	109	98	001	98	98	107	15	001	1	001	8	8	1	2	1	001	440	4397	550	19	137	12	KENT	01Jul2011-30Jun2012	1235	001	87	88	89	0	201		71	78	0	254		75	79	1301	001	60	54	58	001	11	13	13	01Jan2008-31Dec2011		0.77000000	0.94000000	0.63000000	01Jan2011-31Dec2011		001	1.26000000	1.87000000	0.87000000		0	158	10	44	5139	250																								730	159	152	2	0	0	147			Better than Expected	As Expected
232589	11	FMC - MANISTEE	1293 E PARKDALE AVE		MANISTEE	MI	49660	2313981790	N	Y	FRESENIUS MEDICAL CARE	1	29JAN2001	8	Y	N	N	22	100	001	98	98	22	5	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	MANISTEE	01Jul2011-30Jun2012	264	001	86	88	89	0	201		71	78	0	254		75	79	272	001	47	54	58	001	36	13	13	01Jan2008-31Dec2011		0.77000000	1.20000000	0.46000000	01Jan2011-31Dec2011		001	0.76000000	1.65000000	0.36000000		0	158	10	44	5139	250																								125	28	46	2	0	0	44			As Expected	As Expected
232590	11	FMC - CADILLAC	203 PALUSTER ST		CADILLAC	MI	49601	2317798917	N	Y	FRESENIUS MEDICAL CARE	1	29JAN2001	15	Y	Y	Y	30	100	001	98	98	38	5	001	5	001	8	8	1	2	2	001	440	4397	550	19	137	12	WEXFORD	01Jul2011-30Jun2012	322	001	82	88	89	145	001	91	71	78	0	254		75	79	359	001	57	54	58	001	20	13	13	01Jan2008-31Dec2011		1.06000000	1.38000000	0.80000000	01Jan2011-31Dec2011		001	0.91000000	1.64000000	0.51000000		0	158	10	44	5139	250																								298	58	57	2	0	22	49			As Expected	As Expected
232591	11	FMC - BALDWIN	1101 WASHINGTON AVE		BALDWIN	MI	49304	2317452020	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	29JAN2001	6	Y	N	N	11	100	001	98	98	12	17	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	LAKE	01Jul2011-30Jun2012	136	001	75	88	89	0	201		71	78	0	254		75	79	149	001	64	54	58	001	10	13	13	01Jan2008-31Dec2011		1.15000000	2.01000000	0.60000000	01Jan2011-31Dec2011		001	1.09000000	2.97000000	0.42000000		0	158	10	44	5139	250																								81	17	27	2	0	0	25			As Expected	As Expected
232592	11	DAVITA - DOWNRIVER KIDNEY CTR	5600 ALLEN RD		ALLEN PARK	MI	48101	3133825933	N	Y	DAVITA	1	26FEB2001	24	Y	Y	N	90	96	001	98	98	91	10	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	977	001	89	88	89	0	201		71	78	0	254		75	79	1067	001	42	54	58	001	16	13	13	01Jan2008-31Dec2011		1.01000000	1.24000000	0.82000000	01Jan2011-31Dec2011		001	1.44000000	2.20000000	0.97000000		0	158	10	44	5139	250																								574	118	149	2	0	0	137			As Expected	As Expected
232594	11	RRC - MT MORRIS	G-7220 N SAGINAW RD		MOUNT MORRIS	MI	48458	8106876837	N	Y	RELIANT RENAL CARE	1	06AUG2001	17	Y	N	N	46	98	001	98	98	47	6	001	0	001	8	8	1	2	3	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	468	001	87	88	89	0	201		71	78	0	254		75	79	549	001	51	54	58	001	19	13	13	01Jan2008-31Dec2011		1.51000000	1.87000000	1.21000000	01Jan2011-31Dec2011		001	1.82000000	2.70000000	1.24000000		0	158	10	44	5139	250																								348	70	64	3	0	0	63			Worse than Expected	Worse than Expected
232596	11	DAVITA - ROMULUS	31470 ECORSE RD		ROMULUS	MI	48174	7347225455	N	Y	DAVITA	1	06JUN2002	12	Y	N	N	61	100	001	98	98	54	9	001	0	001	8	8	1	2	1	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	647	001	92	88	89	0	201		71	78	0	254		75	79	679	001	60	54	58	001	8	13	13	01Jan2008-31Dec2011		0.69000000	1.00000000	0.46000000	01Jan2011-31Dec2011		001	1.15000000	1.86000000	0.73000000		0	158	10	44	5139	250																								314	76	78	2	0	0	75			Better than Expected	As Expected
232597	11	MOSES DIALYSIS UNIT	1140 N STATE ST		SAINT IGNACE	MI	49781	9066430408	N	N	INDEPENDENT	2	26JUL2002	6	Y	N	N	15	100	001	98	98			199		199	8	8	1	2	2	001	440	4397	550	19	137	12	MACKINAC	01Jul2011-30Jun2012	205	001	85	88	89	0	201		71	78	0	254		75	79	217	001	55	54	58	001	21	13	13	01Jan2008-31Dec2011		0.81000000	1.48000000	0.39000000	01Jan2011-31Dec2011		001	0.56000000	1.73000000	0.19000000		0	158	10	44	5139	250																								66	19	48	2	0	0	46			As Expected	As Expected
232598	11	BAY AREA REGL DIALYSIS CTR - SAGINAW RIVERSIDE	920 N NIAGARA ST		SAGINAW	MI	48602	9899212170	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	26JUN2002	32	Y	Y	Y	90	99	001	98	98	88	8	001	1	001	8	8	1	2	2	001	440	4397	550	19	137	12	SAGINAW	01Jul2011-30Jun2012	1022	001	93	88	89	1	199		71	78	0	254		75	79	1100	001	62	54	58	001	15	13	13	01Jan2008-31Dec2011		1.04000000	1.28000000	0.83000000	01Jan2011-31Dec2011		001	1.23000000	1.91000000	0.81000000		0	158	10	44	5139	250																								584	118	136	2	0	1	125			As Expected	As Expected
232599	11	RENAL ADVANTAGE - ROCKFORD PARK	311 ROCKFORD PARK DR NE		ROCKFORD	MI	49341	6168636214	Y	Y	RENAL ADVANTAGE	1	21AUG2002	16	Y	Y	N	51	100	001	98	98	52	21	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	KENT	01Jul2011-30Jun2012	547	001	94	88	89	113	001	47	71	78	0	201		75	79	591	001	70	54	58	001	15	13	13	01Jan2008-31Dec2011		0.81000000	1.07000000	0.60000000	01Jan2011-31Dec2011		001	1.08000000	1.77000000	0.68000000		0	158	10	44	5139	250																								404	92	72	2	0	12	70			As Expected	As Expected
232600	11	DAVITA - GREENVIEW	18544 EIGHT MILE ROAD		SOUTHFIELD	MI	48075	2485691729	N	Y	DAVITA	1	26SEP2002	24	Y	N	N	87	97	001	98	98	79	6	001	0	001	8	8	1	2	1	001	440	4397	550	19	137	12	OAKLAND	01Jul2011-30Jun2012	922	001	91	88	89	0	201		71	78	0	254		75	79	949	001	41	54	58	001	7	13	13	01Jan2008-31Dec2011		0.75000000	0.98000000	0.56000000	01Jan2011-31Dec2011		001	1.32000000	2.06000000	0.88000000		0	158	10	44	5139	250																								504	110	102	2	0	0	101			Better than Expected	As Expected
232601	11	FLUSHING DIALYSIS OF DAVITA	"3469 PIERSON PLACE, STE A"		FLUSHING	MI	48433	8107335004	N	Y	DAVITA	1	03DEC2002	12	Y	Y	N	31	100	001	98	98	22	14	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	314	001	91	88	89	0	201		71	78	0	254		75	79	341	001	55	54	58	001	12	13	13	01Jan2008-31Dec2011		1.00000000	1.31000000	0.75000000	01Jan2011-31Dec2011		001	1.25000000	2.05000000	0.77000000		0	158	10	44	5139	250																								276	56	55	2	0	0	47			As Expected	As Expected
232602	11	RRC - DAVISON	2031 FAIRWAY DR		DAVISON	MI	48423	8106540138	N	Y	RELIANT RENAL CARE	1	04FEB2003	16	Y	N	N	35	100	001	98	98	38	8	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	375	001	90	88	89	0	201		71	78	0	254		75	79	475	001	65	54	58	001	11	13	13	01Jan2008-31Dec2011		1.01000000	1.30000000	0.77000000	01Jan2011-31Dec2011		001	1.44000000	2.31000000	0.91000000		0	158	10	44	5139	250																								331	57	68	2	0	0	61			As Expected	As Expected
232604	11	SOUTHFIELD WEST DIALYSIS OF DAVITA	21900 MELROSE AVE	SUITE #4	SOUTHFIELD	MI	48075	2483568079	N	Y	DAVITA	1	25FEB2003	18	Y	Y	N	63	100	001	98	98	63	10	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	OAKLAND	01Jul2011-30Jun2012	745	001	94	88	89	0	201		71	78	0	254		75	79	777	001	60	54	58	001	7	13	13	01Jan2008-31Dec2011		0.98000000	1.27000000	0.74000000	01Jan2011-31Dec2011		001	1.07000000	1.73000000	0.69000000		0	158	10	44	5139	250																								456	91	84	2	0	0	80			As Expected	As Expected
232605	11	DAVISON DIALYSIS OF DAVITA	1011 SOUTH STATE RD		DAVISON	MI	48423	8106588224	N	Y	DAVITA	1	26MAR2003	15	Y	N	N	22	100	001	98	98	20	5	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	229	001	90	88	89	0	201		71	78	0	254		75	79	257	001	63	54	58	001	11	13	13	01Jan2008-31Dec2011		0.99000000	1.33000000	0.72000000	01Jan2011-31Dec2011		001	1.25000000	2.42000000	0.67000000		0	158	10	44	5139	250																								246	41	45	2	0	0	41			As Expected	As Expected
232606	11	FMC - THREE RIVERS	601 S HEALTH PKWY		THREE RIVERS	MI	49093	2692734991	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	22APR2003	12	Y	N	N	32	100	001	98	98	32	0	001	6	001	8	8	1	2	2	001	440	4397	550	19	137	12	SAINT JOSEPH	01Jul2011-30Jun2012	384	001	88	88	89	0	201		71	78	0	254		75	79	429	001	62	54	58	001	3	13	13	01Jan2008-31Dec2011		0.98000000	1.33000000	0.70000000	01Jan2011-31Dec2011		001	1.02000000	1.91000000	0.55000000		0	158	10	44	5139	250																								246	42	58	2	0	0	52			As Expected	As Expected
232607	11	DAVITA - NEWAYGO COUNTY	1317 W MAIN ST		FREMONT	MI	49412	2319244535	N	Y	DAVITA	1	21MAY2003	14	Y	N	N	36	100	001	98	98	33	3	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	NEWAYGO	01Jul2011-30Jun2012	393	001	89	88	89	0	201		71	78	0	254		75	79	423	001	63	54	58	001	6	13	13	01Jan2008-31Dec2011		0.97000000	1.34000000	0.68000000	01Jan2011-31Dec2011		001	0.99000000	1.74000000	0.58000000		0	158	10	44	5139	250																								204	46	58	2	0	0	51			As Expected	As Expected
232608	11	FLINT DIALYSIS OF DAVITA	"2 HURLEY PLAZA, SUITE 115"		FLINT	MI	48503	8102399920	N	Y	DAVITA	1	01SEP1977	24	Y	Y	N	82	98	001	98	98	92	14	001	0	001	8	8	1	2	3	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	901	001	87	88	89	182	001	92	71	78	0	254		75	79	874	001	43	54	58	001	12	13	13	01Jan2008-31Dec2011		1.28000000	1.52000000	1.07000000	01Jan2011-31Dec2011		001	1.13000000	1.79000000	0.73000000		0	158	10	44	5139	250																								830	133	126	2	0	22	120			Worse than Expected	As Expected
232609	11	HALLWOOD DIALYSIS OF DAVITA	4929 CLIO ROAD STE B		FLINT	MI	48504	8107874496	N	Y	DAVITA	1	01JUN2003	16	Y	N	N	47	100	001	98	98	51	6	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	522	001	89	88	89	0	201		71	78	0	254		75	79	553	001	51	54	58	001	8	13	13	01Jan2008-31Dec2011		1.19000000	1.53000000	0.90000000	01Jan2011-31Dec2011		001	1.16000000	1.89000000	0.73000000		0	158	10	44	5139	250																								422	84	74	2	0	0	68			As Expected	As Expected
232610	11	PARK PLAZA DIALYSIS OF DAVITA	G-1075 N BALLENGER HWY		FLINT	MI	48504	8102358468	N	Y	DAVITA	1	01JUN2003	12	Y	N	N	52	98	001	98	98	48	4	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	561	001	90	88	89	0	201		71	78	0	254		75	79	574	001	63	54	58	001	1	13	13	01Jan2008-31Dec2011		0.87000000	1.20000000	0.62000000	01Jan2011-31Dec2011		001	0.96000000	1.68000000	0.56000000		0	158	10	44	5139	250																								350	71	74	2	0	0	66			As Expected	As Expected
232611	11	FMC - BIG RAPIDS	14307 NORTHLAND DR		BIG RAPIDS	MI	49307	2315271622	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	05AUG2003	12	Y	N	N	30	100	001	98	98	30	0	001	3	001	8	8	1	2	2	001	440	4397	550	19	137	12	MECOSTA	01Jul2011-30Jun2012	393	001	83	88	89	0	201		71	78	0	254		75	79	435	001	60	54	58	001	21	13	13	01Jan2008-31Dec2011		0.97000000	1.33000000	0.69000000	01Jan2011-31Dec2011		001	0.73000000	1.48000000	0.36000000		0	158	10	44	5139	250																								215	54	74	2	0	0	68			As Expected	As Expected
232612	11	NW DETROIT DIALYSIS - LAHSER SATELLITE	25664 LAHSER ROAD		SOUTHFIELD	MI	48034	2483587521	N	Y	REGIONAL-GREENFIELD HEALTH SYSTEMS	1	26SEP2003	24	Y	Y	Y	87	95	001	98	98	91	12	001	3	001	8	8	1	2	2	001	440	4397	550	19	137	12	OAKLAND	01Jul2011-30Jun2012	919	001	80	88	89	81	199		71	78	0	254		75	79	979	001	57	54	58	001	13	13	13	01Jan2008-31Dec2011		0.90000000	1.09000000	0.74000000	01Jan2011-31Dec2011		001	1.27000000	1.91000000	0.87000000		0	158	10	44	5139	250																								781	157	119	2	0	8	112			As Expected	As Expected
232613	11	DAVITA OAK PARK DIALYSIS	13481 W 10 MILE RD	PARKSWOODS PLAZA	OAK PARK	MI	48237	2485829750	N	Y	DAVITA	1	16OCT2003	20	Y	N	N	84	100	001	98	98	84	11	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	OAKLAND	01Jul2011-30Jun2012	947	001	95	88	89	0	201		71	78	0	254		75	79	984	001	51	54	58	001	8	13	13	01Jan2008-31Dec2011		0.82000000	1.07000000	0.62000000	01Jan2011-31Dec2011		001	0.97000000	1.65000000	0.59000000		0	158	10	44	5139	250																								500	108	114	2	0	0	104			As Expected	As Expected
232614	11	"GREAT LAKES DIALYSIS, LLC"	14614 KERCHEVAL ST		DETROIT	MI	48215	3133084200	Y	N	INDEPENDENT	1	17DEC2003	24	Y	Y	N	86	92	001	98	98	83	34	001	1	001	8	8	1	2	1	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	1037	001	83	88	89	0	201		71	78	0	254		75	79	1079	001	38	54	58	001	20	13	13	01Jan2008-31Dec2011		0.74000000	0.98000000	0.55000000	01Jan2011-31Dec2011		001	1.19000000	1.82000000	0.80000000		0	158	10	44	5139	250																								501	119	109	2	0	0	108			Better than Expected	As Expected
232615	11	FMC - ST CLAIR SHORES	26210 HARPER AVE STE 200		SAINT CLAIR SHORES	MI	48081	5867714868	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	29OCT2003	32	Y	Y	Y	127	100	001	98	98	129	8	001	2	001	8	8	1	2	2	001	440	4397	550	19	137	12	MACOMB	01Jul2011-30Jun2012	1443	001	91	88	89	41	199		71	78	0	254		75	79	1581	001	33	54	58	001	17	13	13	01Jan2008-31Dec2011		1.16000000	1.45000000	0.91000000	01Jan2011-31Dec2011		001	1.36000000	2.10000000	0.91000000		0	158	10	44	5139	250																								575	157	200	2	0	7	178			As Expected	As Expected
232616	11	LIFE - ALYSIS KIDNEY CENTER	5830 CONNER STREET		DETROIT	MI	48213	3133715433	N	N	INDEPENDENT	1	11MAR2004	13	Y	Y	N	53	98	001	98	98	52	6	001	13	001	8	8	1	2	2	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	600	001	90	88	89	0	201		71	78	0	201		75	79	650	001	42	54	58	001	15	13	13	01Jan2008-31Dec2011		0.84000000	1.20000000	0.57000000	01Jan2011-31Dec2011		001	1.50000000	2.31000000	0.99000000		0	158	10	44	5139	250																								283	63	72	2	0	0	68			As Expected	As Expected
232617	11	DAVITA BATTLE CREEK DIALYSIS	220 GOODALE AVE E STE B		BATTLE CREEK	MI	49037	2699688401	N	Y	DAVITA	1	01NOV1977	20	Y	Y	N	56	100	001	98	98	59	17	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	CALHOUN	01Jul2011-30Jun2012	615	001	94	88	89	134	001	91	71	78	0	254		75	79	679	001	41	54	58	001	4	13	13	01Jan2008-31Dec2011		0.80000000	1.01000000	0.62000000	01Jan2011-31Dec2011		001	1.46000000	2.12000000	1.02000000		0	158	10	44	5139	250																								426	84	92	3	0	18	86			As Expected	Worse than Expected
232618	11	FMC - LANSING	"3960 PATIENT WAY, SUITE 112"		LANSING	MI	48911	5173930352	Y	Y	FRESENIUS MEDICAL CARE	1	14MAY2004	25	Y	N	N	73	100	001	98	98	76	3	001	1	001	8	8	1	2	2	001	440	4397	550	19	137	12	INGHAM	01Jul2011-30Jun2012	831	001	86	88	89	0	201		71	78	0	254		75	79	921	001	55	54	58	001	13	13	13	01Jan2008-31Dec2011		1.07000000	1.32000000	0.86000000	01Jan2011-31Dec2011		001	1.02000000	1.80000000	0.61000000		0	158	10	44	5139	250																								520	113	128	2	0	0	118			As Expected	As Expected
232619	11	FRESENIUS MEDICAL CARE - TAYLOR	"22970 NORTHLINE ROAD, #100"		TAYLOR	MI	48180	7342876585	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	13MAY2004	12	Y	N	N	39	97	001	98	98	37	3	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	411	001	89	88	89	0	201		71	78	0	254		75	79	448	001	42	54	58	001	22	13	13	01Jan2008-31Dec2011		1.07000000	1.35000000	0.84000000	01Jan2011-31Dec2011		001	0.99000000	1.62000000	0.61000000		0	158	10	44	5139	250																								310	62	63	2	0	0	58			As Expected	As Expected
232620	11	FMC - TAWAS BAY	1698 E HURON		EAST TAWAS	MI	48730	9893625267	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	07JUL2004	12	Y	Y	Y	33	100	001	98	98	39	5	001	10	001	8	8	1	2	2	001	440	4397	550	19	137	12	IOSCO	01Jul2011-30Jun2012	401	001	84	88	89	35	199		71	78	0	254		75	79	428	001	78	54	58	001	6	13	13	01Jan2008-31Dec2011		0.93000000	1.32000000	0.64000000	01Jan2011-31Dec2011		001	0.59000000	1.35000000	0.26000000		0	158	10	44	5139	250																								197	49	71	2	0	4	66			As Expected	As Expected
232621	11	FMC - SOUTH HAVEN	199 VETERANS BLVD		SOUTH HAVEN	MI	49090	2696391800	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	08OCT2004	16	Y	Y	N	34	100	001	98	98	41	2	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	VAN BUREN	01Jul2011-30Jun2012	440	001	82	88	89	46	199		71	78	0	254		75	79	482	001	65	54	58	001	4	13	13	01Jan2008-31Dec2011		0.76000000	1.07000000	0.51000000	01Jan2011-31Dec2011		001	0.90000000	1.62000000	0.52000000		0	158	10	44	5139	250																								294	68	69	2	0	6	67			As Expected	As Expected
232622	11	WESTLAND DIALYSIS OF DAVITA	36588 FORD RD		WESTLAND	MI	48185	7347211030	N	Y	DAVITA	1	09NOV2004	16	Y	N	N	60	100	001	98	98	59	7	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	631	001	93	88	89	0	201		71	78	0	254		75	79	679	001	55	54	58	001	10	13	13	01Jan2008-31Dec2011		1.11000000	1.41000000	0.87000000	01Jan2011-31Dec2011		001	1.21000000	1.96000000	0.77000000		0	158	10	44	5139	250																								419	90	96	2	0	0	91			As Expected	As Expected
232623	11	FMC - BATTLE CREEK NORTH	233 E ROOSEVELT AVE		BATTLE CREEK	MI	49017	2699688860	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	10MAR2005	16	Y	N	N	39	97	001	98	98	36	3	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	CALHOUN	01Jul2011-30Jun2012	487	001	89	88	89	0	201		71	78	0	254		75	79	536	001	57	54	58	001	5	13	13	01Jan2008-31Dec2011		1.05000000	1.46000000	0.73000000	01Jan2011-31Dec2011		001	0.88000000	1.62000000	0.49000000		0	158	10	44	5139	250																								232	60	72	2	0	0	68			As Expected	As Expected
232624	11	DAVITA - BALLENGER POINTE	2262 S BALLENGER HWY		FLINT	MI	48503	8102329004	N	Y	DAVITA	1	23MAY2005	20	Y	N	Y	60	95	001	98	98	64	13	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	GENESEE	01Jul2011-30Jun2012	652	001	86	88	89	0	257		71	78	0	254		75	79	773	001	63	54	58	001	11	13	13	01Jan2008-31Dec2011		0.98000000	1.27000000	0.74000000	01Jan2011-31Dec2011		001	1.26000000	2.13000000	0.77000000		0	158	10	44	5139	250																								481	107	105	2	0	0	96			As Expected	As Expected
232625	11	FMC - CHARLOTTE	"111 LANSING ST, SUITE 120"		CHARLOTTE	MI	48813	5175436777	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	30JUN2005	12	Y	N	N	34	100	001	98	98	34	9	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	EATON	01Jul2011-30Jun2012	381	001	91	88	89	0	201		71	78	12	199		75	79	405	001	70	54	58	001	3	13	13	01Jan2008-31Dec2011		1.15000000	1.53000000	0.85000000	01Jan2011-31Dec2011		001	1.11000000	1.92000000	0.65000000		0	158	10	44	5139	250																								243	53	49	2	1	0	47			As Expected	As Expected
232626	11	FMC - KALAMAZOO PD UNIT	527 E MICHIGAN AVE		KALAMAZOO	MI	49007	2693846191	N	Y	FRESENIUS MEDICAL CARE	1	02NOV2005	2	N	Y	N			256	98	98	11	0	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	KALAMAZOO	01Jul2011-30Jun2012	0	256		88	89	160	001	81	71	78	0	254		75	79		256		54	58	256		13	13	01Jan2008-31Dec2011		1.26000000	1.99000000	0.74000000	01Jan2011-31Dec2011		001	0.55000000	1.94000000	0.16000000		0	158	10	44	5139	250																								145	21	0	2	0	17	0			As Expected	As Expected
232627	11	FMC - SHELBY	56065 VAN DYKE AVE		SHELBY TOWNSHIP	MI	48316	5866772008	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	22JUN2006	24	Y	Y	Y	42	100	001	98	98	36	0	001	3	001	8	8	1	2	2	001	440	4397	550	19	137	12	MACOMB	01Jul2011-30Jun2012	483	001	92	88	89	5	199		71	78	0	254		75	79	523	001	46	54	58	001	12	13	13	01Jan2008-31Dec2011		0.87000000	1.16000000	0.63000000	01Jan2011-31Dec2011		001	1.11000000	1.89000000	0.66000000		0	158	10	44	5139	250																								321	66	66	2	0	2	61			As Expected	As Expected
232628	11	ROCHESTER HILLS DIALYSIS OF DAVITA	1886 W AUBURN RD	SUITE 100	ROCHESTER HILLS	MI	48309	2482997901	N	Y	DAVITA	1	19MAY2006	20	Y	N	N	67	99	001	98	98	68	10	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	OAKLAND	01Jul2011-30Jun2012	744	001	89	88	89	0	201		71	78	0	254		75	79	798	001	66	54	58	001	5	13	13	01Jan2008-31Dec2011		0.85000000	1.10000000	0.65000000	01Jan2011-31Dec2011		001	1.46000000	2.30000000	0.95000000		0	158	10	44	5139	250																								456	113	103	2	0	0	95			As Expected	As Expected
232629	11	RRC - LAPEER	1375 N MAIN STREET		LAPEER	MI	48446	8106675940	N	Y	RELIANT RENAL CARE	1	07JUN2006	12	Y	N	N	44	98	001	98	98	44	0	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	LAPEER	01Jul2011-30Jun2012	493	001	88	88	89	0	201		71	78	0	254		75	79	556	001	58	54	58	001	21	13	13	01Jan2008-31Dec2011		0.95000000	1.22000000	0.72000000	01Jan2011-31Dec2011		001	1.33000000	2.13000000	0.85000000		0	158	10	44	5139	250																								325	79	73	2	0	0	67			As Expected	As Expected
232630	11	FMC - CHESTERFIELD	48656 GRATIOT AVE		CHESTERFIELD	MI	48051	5869490329	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	14SEP2006	16	Y	Y	Y	43	100	001	98	98	44	0	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	MACOMB	01Jul2011-30Jun2012	510	001	93	88	89	0	201		71	78	0	254		75	79	561	001	53	54	58	001	12	13	13	01Jan2008-31Dec2011		1.08000000	1.41000000	0.82000000	01Jan2011-31Dec2011		001	1.33000000	2.19000000	0.83000000		0	158	10	44	5139	250																								298	62	72	2	0	0	68			As Expected	As Expected
232631	11	DAVITA EAST DEARBORN DIALYSIS	13200 W WARREN AVE	SUITE A	DEARBORN	MI	48126	3135820131	N	Y	DAVITA	1	16NOV2006	16	Y	N	N	48	100	001	98	98	48	10	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	WAYNE	01Jul2011-30Jun2012	532	001	92	88	89	0	201		71	78	0	254		75	79	573	001	53	54	58	001	13	13	13	01Jan2008-31Dec2011		1.29000000	1.70000000	0.95000000	01Jan2011-31Dec2011		001	1.38000000	2.16000000	0.90000000		0	158	10	44	5139	250																								312	64	100	2	0	0	94			As Expected	As Expected
232632	11	DAVITA - CHELSEA	1620 COMMERCE PARK DR	SUITE 200	CHELSEA	MI	48118	7344759710	N	Y	DAVITA	1	11DEC2006	8	Y	Y	N	11	100	001	98	98	13	23	001	0	001	8	8	1	2	2	001	440	4397	550	19	137	12	WASHTENAW	01Jul2011-30Jun2012	137	001	90	88	89	0	201		71	78	0	254		75	79	153	001	61	54	58	001	5	13	13	01Jan2008-31Dec2011		1.10000000	1.76000000	0.64000000	01Jan2011-31Dec2011		001	1.70000000	3.38000000	0.88000000		0	158	10	44	5139	250																								93	25	22	2	0	0	22			As Expected	As Expected
