PROVNUM	NETWORK	FACNAME	PHYADDR1	PHYADDR2	PHYCITY	PHYSTATE	PHYZIP	PHONENUM	SHIFT	CHAINYN	CHAINNAM	OWNTYPE	CERTDATE	TOTSTAS	HD	PD	HOMEHD	PURR_F	URRG65_F	URRG65_C	URRG65_U	URRG65_S	HGBRD_F	HGBL10_F	HGBL10_C	HGBG12_F	HGBG12_C	HGBL10_U	HGBL10_S	HGBG12_U	HGBG12_S	PTSURV_F	PTSURV_C	PTSURVU1	PTSURVU2	PTSURVU3	PTSURVS1	PTSURVS2	PTSURVS3	CNTYNAME	DATE_CLAIMS	HDKTVPM_F	HDKTV12_C	HDKTVPM12_F	HDKTVPM12_S	HDKTVPM12_U	PDKTVPM_F	PDKTV17_C	PDKTVPM17_F	PDKTVPM17_S	PDKTVPM17_U	PHDKTVPM_F	PHDKTV12_C	PHDKTVPM12_F	PHDKTVPM12_S	PHDKTVPM12_U	VAHDPM_F	VAVF_C	VAVF_F	VAVF_S	VAVF_U	VCG90_C	VCG90_F	VCG90_S	VCG90_U	DATE_SMR	DYZ_F	SMRZ_F	CHIMZ_F	CLOMZ_F	DATE_SHR	HDY_F	PTHOSP_C	SHRTY4_F	CHICHTAY4_F	CLOCHTAY4_F	PTHOSP_F	PTHOSPS1	PTHOSPS2	PTHOSPS3	PTHOSPU1	PTHOSPU2	PTHOSPU3	DATE_CW	HYPERCALPM_F	HYPERCAL_F	HYPERCAL_S	HYPERCAL_U	SERUMPHOSPM_F	SERUMPHOS1_F	SERUMPHOS2_F	SERUMPHOS3_F	SERUMPHOS4_F	SERUMPHOS5_F	SERUMPHOS1_S	SERUMPHOS2_S	SERUMPHOS3_S	SERUMPHOS4_S	SERUMPHOS5_S	SERUMPHOS1_U	SERUMPHOS2_U	SERUMPHOS3_U	SERUMPHOS4_U	SERUMPHOS5_U	HYPERCAL_C	SERUMPHOS_C	RDSMZ_F	RDSHY4_F	VAHDPAT_F	DFCHTAY4_F	PHDKTVPATS_F	PDPATS_F	HDKTVPATS_F	HYPERCALPATS_F	SERUMPHOSPATS_F	DFCMORTTEXT	DFCHOSPTEXT
292500	15	292500 DESERT INN DIALYSIS (FMC)	1750 E DESERT INN RD STE 100		LAS VEGAS	NV	89169	7027355477	Y	Y	RENAL CARE GROUP INC.	1	07MAY1983	27	Y	Y	Y	113	100	001	98	99	103	5	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	1301	001	89	82	89	113	001	76	80	79	0	254		63	77	1372	001	53	64	61	001	20	10	12	01Jan2008-31Dec2011		1.10000000	1.28000000	0.93000000	01Jan2011-31Dec2011		001	0.91000000	1.42000000	0.61000000		0	38	1	44	5114	250																								1202	216	207	2	0	34	198			As Expected	As Expected
292501	15	292501 LAS VEGAS DIALYSIS CENTER (DVA)	150 S VALLEY VIEW BLVD		LAS VEGAS	NV	89107	7028780908	N	Y	DAVITA	1	01JAN1985	40	Y	N	N	127	98	001	98	99	122	16	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	1536	001	78	82	89	0	257		80	79	0	254		63	77	1634	001	62	64	61	001	9	10	12	01Jan2008-31Dec2011		1.17000000	1.39000000	0.99000000	01Jan2011-31Dec2011		001	1.31000000	1.88000000	0.94000000		0	38	1	44	5114	250																								1113	196	333	2	0	0	314			As Expected	As Expected
292504	15	292504 NORTH LAS VEGAS DIALYSIS CENTER (DVA)	2065 NORTH LAS VEGAS BLVD.		NORTH LAS VEGAS	NV	89030	7026390469	N	Y	DAVITA	1	23JUL1992	28	Y	N	N	106	98	001	98	99	97	19	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	1234	001	88	82	89	0	257		80	79	0	254		63	77	1303	001	57	64	61	001	8	10	12	01Jan2008-31Dec2011		1.09000000	1.36000000	0.85000000	01Jan2011-31Dec2011		001	1.11000000	1.80000000	0.71000000		0	38	1	44	5114	250																								631	141	210	2	0	0	208			As Expected	As Expected
292505	15	292505 SPARKS DIALYSIS (DVA)	4860 VISTA BLVD STE 100		SPARKS	NV	89436	7753595432	N	Y	DAVITA	1	28JUL1995	21	Y	N	N	43	100	001	98	99	32	13	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	500	001	90	82	89	0	257		80	79	0	254		63	77	513	001	79	64	61	001	4	10	12	01Jan2008-31Dec2011		1.09000000	1.40000000	0.83000000	01Jan2011-31Dec2011		001	1.31000000	2.26000000	0.77000000		0	38	1	44	5114	250																								420	63	103	2	0	0	96			As Expected	As Expected
292506	15	292506 NORTHWEST LAS VEGAS DIALYSIS (FMC)	3150 N TENAYA WAY STE 110		LAS VEGAS	NV	89128	7022338801	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	01OCT1996	14	Y	N	N	31	100	001	98	99	35	11	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	408	001	83	82	89	0	257		80	79	0	254		63	77	449	001	59	64	61	001	18	10	12	01Jan2008-31Dec2011		1.16000000	1.45000000	0.91000000	01Jan2011-31Dec2011		001	1.72000000	2.68000000	1.13000000		0	38	1	44	5114	250																								550	88	78	3	0	0	73			As Expected	Worse than Expected
292507	15	292507 LAS VEGAS DIALYSIS (DVA)	2333 RENAISSANCE DR		LAS VEGAS	NV	89119	7027408580	N	Y	NATIONAL RENAL INSTITUTES	1	16JUL1997	14	Y	N	N	43	98	001	98	99	42	7	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	562	001	81	82	89	0	257		80	79	0	254		63	77	597	001	62	64	61	001	12	10	12	01Jan2008-31Dec2011		1.02000000	1.35000000	0.75000000	01Jan2011-31Dec2011		001	1.28000000	2.03000000	0.81000000		0	38	1	44	5114	250																								396	67	130	2	0	0	129			As Expected	As Expected
292508	15	292508 CARSON CITY DIALYSIS (DCI)	778 BASQUE WAY		CARSON CITY	NV	89706	7758835400	N	Y	DIALYSIS CLINIC, INC. (DCI)	2	16MAR1998	12	Y	Y	Y	27	100	001	98	99	27	0	001	0	001	10	13	1	0	1	001	434	4384	544	1	36	2	CARSON CITY	01JAN2012-31DEC2012	331	001	89	82	89	32	199		80	79	0	254		63	77	368	001	86	64	61	001	6	10	12	01Jan2008-31Dec2011		0.68000000	0.94000000	0.48000000	01Jan2011-31Dec2011		001	0.60000000	1.30000000	0.28000000		0	38	1	44	5114	250																								317	47	61	2	0	6	60			Better than Expected	As Expected
292510	15	292510 MOUNTAIN VIEW DIALYSIS (DVA)	2881 BUSINESS PARK CT STE 150		LAS VEGAS	NV	89128	7023419551	N	Y	GAMBRO HEALTHCARE	1	12MAR1999	20	Y	Y	N	73	100	001	98	99	81	15	001	0	001	10	13	1	0	3	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	764	001	94	82	89	217	001	89	80	79	0	254		63	77	814	001	48	64	61	001	15	10	12	01Jan2008-31Dec2011		1.49000000	1.78000000	1.24000000	01Jan2011-31Dec2011		001	1.38000000	2.16000000	0.92000000		0	38	1	44	5114	250																								773	132	106	2	0	25	103			Worse than Expected	As Expected
292511	15	292511 PAHRUMP DIALYSIS CENTER (DVA)	330 S LOLA LN STE 100		PAHRUMP	NV	89048	7757514300	N	Y	DAVITA	1	27DEC1999	20	Y	N	N	31	100	001	98	99	30	23	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	NYE	01JAN2012-31DEC2012	346	001	94	82	89	0	257		80	79	0	254		63	77	370	001	71	64	61	001	3	10	12	01Jan2008-31Dec2011		0.67000000	1.00000000	0.42000000	01Jan2011-31Dec2011		001	0.89000000	1.76000000	0.46000000		0	38	1	44	5114	250																								214	37	49	2	0	0	48			As Expected	As Expected
292512	15	292512 SOUTH LAS VEGAS DIALYSIS (DVA)	2250 S RANCHO DR STE 115		LAS VEGAS	NV	89102	7027951771	N	Y	DAVITA	1	07APR2000	22	Y	N	N	58	98	001	98	99	51	14	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	1373	001	39	82	89	0	257		80	79	0	254		63	77	1412	001	70	64	61	001	5	10	12	01Jan2008-31Dec2011		1.15000000	1.55000000	0.83000000	01Jan2011-31Dec2011		001	0.80000000	1.50000000	0.44000000		0	38	1	44	5114	250																								356	65	710	2	0	0	694			As Expected	As Expected
292513	15	292513 SOUTH PECOS (FMC)	6330 S PECOS RD  SUITE 110		LAS VEGAS	NV	89120	7024333079	N	Y	RENAL CARE GROUP INC.	1	28JUN2000	38	Y	Y	Y	87	100	001	98	99	92	18	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	1425	001	64	82	89	246	001	63	80	79	0	254		63	77	1530	001	58	64	61	001	13	10	12	01Jan2008-31Dec2011		1.12000000	1.32000000	0.94000000	01Jan2011-31Dec2011		001	1.30000000	2.00000000	0.87000000		0	38	1	44	5114	250																								978	173	476	2	0	37	460			As Expected	As Expected
292515	15	292515 SUMMERLIN DIALYSIS (DVA)	653 TOWN CENTER DR STE 70		LAS VEGAS	NV	89144	7023606908	N	Y	DAVITA	1	28FEB2001	20	Y	N	N	80	100	001	98	99	75	12	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	890	001	90	82	89	0	257		80	79	0	254		63	77	925	001	60	64	61	001	7	10	12	01Jan2008-31Dec2011		1.18000000	1.46000000	0.94000000	01Jan2011-31Dec2011		001	0.95000000	1.74000000	0.54000000		0	38	1	44	5114	250																								553	110	132	2	0	0	126			As Expected	As Expected
292516	15	292516 ELKO DIALYSIS (DCI)	1995 ERRECART BLVD STE 100		ELKO	NV	89801	7757384090	N	Y	DIALYSIS CLINIC, INC. (DCI)	2	29JUN2001	9	Y	Y	N	32	100	001	98	99	35	3	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	ELKO	01JAN2012-31DEC2012	364	001	90	82	89	76	001	84	80	79	0	201		63	77	382	001	60	64	61	001	14	10	12	01Jan2008-31Dec2011		0.71000000	1.16000000	0.41000000	01Jan2011-31Dec2011		001	0.67000000	1.48000000	0.31000000		0	38	1	44	5114	250																								166	43	55	2	0	11	52			As Expected	As Expected
292517	15	292517 GREEN VALLEY DIALYSIS (DVA)	1489 W WARM SPRINGS RD STE 122		HENDERSON	NV	89014	7024508877	N	Y	NATIONAL RENAL INSTITUTES	1	23MAY2002	18	Y	Y	Y	53	100	001	98	99	59	10	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	597	001	85	82	89	112	001	64	80	79	0	254		63	77	710	001	50	64	61	001	20	10	12	01Jan2008-31Dec2011		1.16000000	1.46000000	0.91000000	01Jan2011-31Dec2011		001	1.23000000	1.95000000	0.79000000		0	38	1	44	5114	250																								543	107	122	2	0	17	106			As Expected	As Expected
292518	15	292518 RENO DIALYSIS CENTER (DVA)	1500 E 2ND ST STE 101		RENO	NV	89502	7753292100	N	Y	DAVITA	1	01AUG2002	27	Y	Y	Y	72	99	001	98	99	71	23	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	827	001	83	82	89	291	001	87	80	79	0	201		63	77	921	001	70	64	61	001	8	10	12	01Jan2008-31Dec2011		0.95000000	1.17000000	0.77000000	01Jan2011-31Dec2011		001	0.82000000	1.47000000	0.47000000		0	38	1	44	5114	250																								762	141	188	2	0	36	177			As Expected	As Expected
292519	15	292519 LAKE MEAD NORTH (FMC)	1905 CIVIC CENTER DR STE 201		NORTH LAS VEGAS	NV	89030	7022149516	N	Y	BIO-MEDICAL APPLICATIONS OF NEVADA, INC	1	27MAR2003	11	Y	N	N	32	97	001	98	99	30	3	001	17	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	321	001	90	82	89	0	257		80	79	0	254		63	77	334	001	38	64	61	001	24	10	12	01Jan2008-31Dec2011		0.90000000	1.29000000	0.60000000	01Jan2011-31Dec2011		001	0.94000000	1.75000000	0.52000000		0	38	1	44	5114	250																								255	50	45	2	0	0	45			As Expected	As Expected
292520	15	292520 SIERRA ROSE DIALYSIS CENTER (DVA)	685 SIERRA ROSE DR		RENO	NV	89511	7758296580	N	Y	DAVITA	1	27AUG2003	19	Y	Y	Y	22	100	001	98	99	24	21	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	332	001	77	82	89	0	257		80	79	0	254		63	77	376	001	81	64	61	001	5	10	12	01Jan2008-31Dec2011		1.10000000	1.42000000	0.84000000	01Jan2011-31Dec2011		001	0.89000000	1.74000000	0.46000000		0	38	1	44	5114	250																								384	53	103	2	0	0	94			As Expected	As Expected
292521	15	292521 SOUTHERN HILLS DIALYSIS CENTER (DVA)	9280 W SUNSET RD STE 110		LAS VEGAS	NV	89148	7023183167	N	Y	DAVITA	1	21JUN2004	23	Y	N	N	41	100	001	98	99	44	20	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	516	001	87	82	89	0	257		80	79	0	201		63	77	559	001	68	64	61	001	9	10	12	01Jan2008-31Dec2011		0.95000000	1.27000000	0.68000000	01Jan2011-31Dec2011		001	1.31000000	2.17000000	0.80000000		0	38	1	44	5114	250																								353	68	90	2	0	0	86			As Expected	As Expected
292522	15	292522 ANTHEM VILLAGE DIALYSIS (DVA)	2530 ANTHEM VILLAGE DR		HENDERSON	NV	89052	7026140590	N	Y	GAMBRO HEALTHCARE	1	26MAY2004	18	Y	N	N	22	100	001	98	99	19	21	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	266	001	86	82	89	0	257		80	79	0	254		63	77	284	001	64	64	61	001	8	10	12	01Jan2008-31Dec2011		0.76000000	1.11000000	0.50000000	01Jan2011-31Dec2011		001	1.08000000	2.20000000	0.54000000		0	38	1	44	5114	250																								242	32	57	2	0	0	53			As Expected	As Expected
292523	15	292523 RED MOON DIALYSIS	900 S MAIN ST		LAS VEGAS	NV	89101	7023839741	N	N	INDEPENDENT	1	22NOV2004	33	Y	Y	Y	36	100	001	98	99	23	17	001	9	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	369	001	95	82	89	3	199		80	79	0	254		63	77	405	001	57	64	61	001	15	10	12	01Jan2008-31Dec2011		1.06000000	1.52000000	0.72000000	01Jan2011-31Dec2011		001	1.27000000	2.27000000	0.72000000		0	38	1	44	5114	250																								214	40	55	2	0	1	53			As Expected	As Expected
292524	15	292524 SIENA HENDERSON DIALYSIS CENTER (DVA)	2865 SIENA HEIGHTS DR STE 141		HENDERSON	NV	89052	7022600348	N	Y	DAVITA	1	19DEC2006	17	Y	N	N	61	100	001	98	99	59	19	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	664	001	91	82	89	0	257		80	79	0	254		63	77	696	001	65	64	61	001	6	10	12	01Jan2008-31Dec2011		0.73000000	1.01000000	0.51000000	01Jan2011-31Dec2011		001	1.17000000	2.01000000	0.71000000		0	38	1	44	5114	250																								383	84	109	2	0	0	106			As Expected	As Expected
292525	15	292525 DESERT SPRINGS DIALYSIS CENTER (DVA)	2110 E FLAMINGO RD STE 108		LAS VEGAS	NV	89119	7026969768	N	Y	DAVITA	1	25APR2007	18	Y	N	N	67	100	001	98	99	63	10	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	848	001	88	82	89	0	257		80	79	0	254		63	77	875	001	63	64	61	001	5	10	12	01Jan2008-31Dec2011		1.01000000	1.33000000	0.75000000	01Jan2011-31Dec2011		001	0.91000000	1.53000000	0.55000000		0	38	1	44	5114	250																								522	100	165	2	0	0	159			As Expected	As Expected
292526	15	292526 SOUTH MEADOWS DIALYSIS (DVA)	10085 DOUBLE R BLVD STE 160		RENO	NV	89521	7758524200	Y	Y	DAVITA	1	13JUL2007	25	Y	N	N	47	100	001	98	99	40	10	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	558	001	73	82	89	0	257		80	79	0	254		63	77	590	001	83	64	61	001	4	10	12	01Jan2008-31Dec2011		1.14000000	1.55000000	0.81000000	01Jan2011-31Dec2011		001	0.89000000	1.67000000	0.48000000		0	38	1	44	5114	250																								311	59	117	2	0	0	113			As Expected	As Expected
292527	15	292527 FIRE MESA DIALYSIS (FMC)	2450 FIRE MESA ST STE 120		LAS VEGAS	NV	89128	7023842242	Y	Y	RENAL CARE GROUP INC.	1	14FEB2007	24	Y	Y	N	64	100	001	98	99	68	4	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	736	001	95	82	89	163	001	69	80	79	0	201		63	77	764	001	57	64	61	001	13	10	12	01Jan2008-31Dec2011		0.83000000	1.02000000	0.66000000	01Jan2011-31Dec2011		001	1.40000000	2.20000000	0.92000000		0	38	1	44	5114	250																								776	142	101	2	0	23	100			As Expected	As Expected
292528	15	292528 FALLON DIALYSIS (DVA)	1103 NEW RIVER PKWY		FALLON	NV	89406	7754282077	N	Y	DAVITA	1	20NOV2007	21	Y	Y	N	32	100	001	98	99	23	13	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CHURCHILL	01JAN2012-31DEC2012	364	001	94	82	89	32	199		80	79	0	254		63	77	391	001	85	64	61	001	2	10	12	01Jan2008-31Dec2011		0.81000000	1.16000000	0.54000000	01Jan2011-31Dec2011		001	0.94000000	1.77000000	0.51000000		0	38	1	44	5114	250																								231	53	57	2	0	4	51			As Expected	As Expected
292529	15	292529 SOUTH RAINBOW DIALYSIS (FMC)	7040 W SUNSET RD		LAS VEGAS	NV	89113	7022481807	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	09JUL2008	21	Y	Y	Y	49	96	001	98	99	46	11	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	595	001	78	82	89	70	001	70	80	79	0	254		63	77	621	001	67	64	61	001	11	10	12	01Jan2008-31Dec2011		0.99000000	1.31000000	0.73000000	01Jan2011-31Dec2011		001	1.39000000	2.19000000	0.91000000		0	38	1	44	5114	250																								451	110	127	2	0	16	125			As Expected	As Expected
292531	15	292531 CENTENNIAL DIALYSIS CENTER (DVA)	8775 W DEER SPRINGS WAY		LAS VEGAS	NV	89149	7023952488	N	Y	DAVITA	1	18JUL2008	20	Y	N	N	42	100	001	98	99	37	5	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	474	001	96	82	89	0	257		80	79	0	254		63	77	504	001	71	64	61	001	3	10	12	01Jan2008-31Dec2011		1.01000000	1.51000000	0.64000000	01Jan2011-31Dec2011		001	1.37000000	2.32000000	0.81000000		0	38	1	44	5114	250																								207	53	62	2	0	0	56			As Expected	As Expected
292532	15	292532 DESERT VALLEY DIALYSIS	350 FALCON RIDGE PKWY STE 104		MESQUITE	NV	89027	7023454144	N	Y	UNIVERSITY OF UTAH DIALYSIS PROGRAM	2	13AUG2008	10	Y	N	N	13	100	001	98	99	11	45	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	150	001	88	82	89	0	257		80	79	0	254		63	77	155	001	75	64	61	001	6	10	12	01Jan2008-31Dec2011		1.78000000	3.05000000	0.95000000	01Jan2011-31Dec2011		001	0.51000000	2.03000000	0.14000000		0	38	1	44	5114	250																								71	17	33	2	0	0	30			As Expected	As Expected
292533	15	292533 LIBERTY DIALYSIS - RENO HOME DIALYSIS	601 SIERRA ROSE DR STE 201		RENO	NV	89511	7758299961	N	Y	LIBERTY DIALYSIS HAWAII	1	24OCT2008	2	Y	Y	Y	1		199	98	99	13	31	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	9	199		82	89	269	001	80	80	79	0	254		63	77	12	199		64	61	199		10	12	01Jan2008-31Dec2011		1.13000000	1.87000000	0.63000000	01Jan2011-31Dec2011		001	0.60000000	1.45000000	0.25000000		0	38	1	44	5114	250																								152	39	1	2	0	43	1			As Expected	As Expected
292534	15	292534 NEVADA DIALYSIS CENTER (DVA)	1510 W WARM SPRINGS RD STE 100		HENDERSON	NV	89014	7024512131	N	Y	DAVITA	1	15JAN2009	20	Y	N	N	36	100	001	98	99	36	11	001	0	001	10	13	1	0	3	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	385	001	89	82	89	0	257		80	79	0	254		63	77	421	001	66	64	61	001	9	10	12	01Jan2008-31Dec2011		1.55000000	2.18000000	1.07000000	01Jan2011-31Dec2011		001	1.33000000	2.33000000	0.77000000		0	38	1	44	5114	250																								221	55	66	2	0	0	65			Worse than Expected	As Expected
292535	15	292535 GARDNERVILLE DIALYSIS (DCI)	1281 KIMMERLING RD STE A1		GARDNERVILLE	NV	89460	7752654706	N	Y	DIALYSIS CLINIC, INC.	2	04MAR2009	12	Y	Y	N	25	96	001	98	99	23	0	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	DOUGLAS	01JAN2012-31DEC2012	294	001	88	82	89	0	257		80	79	0	254		63	77	317	001	81	64	61	001	11	10	12	01Jan2008-31Dec2011		1.03000000	1.67000000	0.59000000	01Jan2011-31Dec2011		001	0.88000000	1.79000000	0.45000000		0	38	1	44	5114	250																								114	36	46	2	0	0	43			As Expected	As Expected
292536	15	292536 LAS VEGAS PEDIATRIC DIALYSIS (DVA)	7271 W SAHARA AVE STE 120		LAS VEGAS	NV	89117	7022273049	N	Y	DAVITA	1	11FEB2009	4	Y	Y	N	5		199	98	99	7		199		199	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	41	199		82	89	8	199		80	79	19	199		63	77	41	199		64	61	199		10	12	01Jan2008-31Dec2011		1.59000000	3.70000000	0.52000000	01Jan2011-31Dec2011		001	0.92000000	3.08000000	0.29000000		0	38	1	44	5114	250																								78	12	8	2	4	2	8			As Expected	As Expected
292537	15	292537 LIBERTY DIALYSIS - SOUTH RENO	601 SIERRA ROSE DR STE 101		RENO	NV	89511	7756248055	N	Y	LIBERTY DIALYSIS HAWAII	1	23MAR2009	16	Y	N	N	33	100	001	98	99	33	21	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	413	001	89	82	89	0	257		80	79	0	254		63	77	459	001	68	64	61	001	9	10	12	01Jan2008-31Dec2011		1.40000000	1.99000000	0.94000000	01Jan2011-31Dec2011		001	0.87000000	1.81000000	0.43000000		0	38	1	44	5114	250																								220	59	86	2	0	0	76			As Expected	As Expected
292538	15	292538 FIVE STAR DIALYSIS CENTER (DVA)	2400 TECH CENTER CT		LAS VEGAS	NV	89128	7028693771	Y	Y	DAVITA	1	23APR2009	28	Y	Y	Y	63	92	001	98	99	88	22	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	700	001	79	82	89	444	001	93	80	79	0	254		63	77	915	001	72	64	61	001	6	10	12	01Jan2008-31Dec2011		1.04000000	1.42000000	0.74000000	01Jan2011-31Dec2011		001	1.01000000	1.68000000	0.63000000		0	38	1	44	5114	250																								459	151	128	2	0	62	113			As Expected	As Expected
292539	15	292539 CARSON CITY DIALYSIS CENTER (DVA)	3246 N CARSON ST STE 110		CARSON CITY	NV	89706	7758866450	N	Y	DAVITA	2	24JUN1997	24	Y	Y	N	37	100	001	98	99	35	3	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CARSON CITY	01JAN2012-31DEC2012	389	001	92	82	89	64	199		80	79	0	254		63	77	414	001	72	64	61	001	11	10	12	01Jan2008-31Dec2011		0.90000000	1.34000000	0.59000000	01Jan2011-31Dec2011		001	0.70000000	1.57000000	0.32000000		0	38	1	44	5114	250																								200	52	69	2	0	7	63			As Expected	As Expected
292540	15	292540 LIBERTY DIALYSIS - CARSON CITY	4500 S CARSON ST		CARSON CITY	NV	89701	7754617250	N	Y	LIBERTY DIALYSIS HAWAII	1	14AUG2009	20	Y	N	Y	28	100	001	98	99	20	10	001	5	001	10	13	1	0	2	001	434	4384	544	1	36	2	CARSON CITY	01JAN2012-31DEC2012	329	001	89	82	89	0	257		80	79	0	254		63	77	367	001	72	64	61	001	15	10	12	01Jan2008-31Dec2011		0.91000000	1.50000000	0.51000000	01Jan2011-31Dec2011		001	0.74000000	1.55000000	0.37000000		0	38	1	44	5114	250																								126	40	63	2	0	0	53			As Expected	As Expected
292541	15	292541 LIBERTY DIALYSIS - NORTHWEST RENO	6144 MAE ANNE AVE		RENO	NV	89523	7757471100	N	Y	LIBERTY DIALYSIS HAWAII	1	18NOV2009	20	Y	N	N	26	100	001	98	99	17	12	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	300	001	81	82	89	0	257		80	79	0	254		63	77	321	001	75	64	61	001	10	10	12	01Jan2008-31Dec2011		1.55000000	2.51000000	0.88000000	01Jan2011-31Dec2011		001	1.42000000	2.53000000	0.81000000		0	38	1	44	5114	250																								105	44	64	2	0	0	57			As Expected	As Expected
292542	15	292542 CENTENNIAL DIALYSIS (FMC)	7465 W AZURE DR STE 1A		LAS VEGAS	NV	89130	7023952602	N	Y	FRESENIUS MEDICAL CARE	1	04NOV2009	24	Y	Y	Y	39	100	001	98	99	36	11	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	494	001	80	82	89	14	199		80	79	0	254		63	77	520	001	63	64	61	001	12	10	12	01Jan2008-31Dec2011		1.52000000	2.24000000	0.98000000	01Jan2011-31Dec2011		001	1.14000000	1.86000000	0.70000000		0	38	1	44	5114	250																								157	78	93	2	0	3	92			As Expected	As Expected
292543	15	292543 LIBERTY DIALYSIS - LAS VEGAS (FMC)	6970 W PATRICK LN STE 100B		LAS VEGAS	NV	89113	7022476761	N	Y	LIBERTY DIALYSIS HAWAII	1	05MAY2010	16	Y	Y	N	35	100	001	98	99	34	24	001	0	001	10	13	1	0	2	001	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	397	001	88	82	89	17	199		80	79	0	254		63	77	439	001	48	64	61	001	18	10	12	01Jan2008-31Dec2011		0.74000000	1.88000000	0.20000000	01Jan2011-31Dec2011		001	0.73000000	1.67000000	0.33000000		0	38	1	44	5114	250																								64	32	69	2	0	3	62			As Expected	As Expected
292544	15	292544 WEST SAHARA DIALYSIS (FMC)	7710 WEST SAHARA AVE STE 120		LAS VEGAS	NV	89117	7022432763	N	Y	FRESENIUS MEDICAL CARE	1	30NOV2011	13	Y	N	N	6		199	98	99	7		199		199	10	13	1	0		201	434	4384	544	1	36	2	CLARK	01JAN2012-31DEC2012	85	001	78	82	89	0	257		80	79	0	254		63	77	97	001	75	64	61	001	5	10	12	01Jan2008-31Dec2011					01Jan2011-31Dec2011		201					0	38	1	44	5114	250																								0	0	32		0	0	30			Not Available	Not Available
292545	15	292545 LIBERTY DIALYSIS - SPARKS (FMC)	5915 S LOS ALTOS PKWY		SPARKS	NV	89436	7752000108	N	Y	FRESENIUS MEDICAL CARE	1	25JAN2012	13	Y	N	N	0		201	98	99	0		201		201	10	13	1	0		258	434	4384	544	1	36	2	WASHOE	01JAN2012-31DEC2012	1	199		82	89	0	257		80	79	0	254		63	77	1	199		64	61	199		10	12	01Jan2008-31Dec2011					01Jan2011-31Dec2011		258					0	38	1	44	5114	250																								0	0	1		0	0	1			Not Available	Not Available
